"Country","Region","IncomeG","Year","LifeExp","AdultM","InfantD","Alcohol","PercHealthExp","HepsB","Measles","BMI","Und5Deaths","Polio","GovHealthExp","Diph","HIV","GDP","Pop","Thin10_19Yrs","Thin5_9Yrs","Schooling"
"Libya","Middle East & North Africa","Middle Income",2008,72.6,132,2,0.01,532.6700005,98,8,58.2,2,98,2.4,98,0.1,14396.4865,6058740,5.5,5.4,14.8
"Libya","Middle East & North Africa","Middle Income",2007,72.5,132,2,0.01,54.8789106,98,59,57.4,3,98,2.63,98,0.1,1138.56661,5974786,5.5,5.4,15.1
"Libya","Middle East & North Africa","Middle Income",2006,72.2,134,2,0.01,493.415341,98,1,56.7,3,98,2.51,98,0.1,9344.987518,5886874,5.5,5.4,15.4
"Libya","Middle East & North Africa","Middle Income",2005,71.9,138,2,0.01,472.3047034,97,292,56,3,98,2.71,98,0.1,8171.361651,5798615,5.5,5.4,15.7
"Libya","Middle East & North Africa","Middle Income",2004,71.5,141,2,0.01,31.80653288,99,2771,55.3,3,97,3.46,97,0.1,586.8364,5710163,5.5,5.4,15.9
"Libya","Middle East & North Africa","Middle Income",2003,71.3,144,3,0.01,295.1166511,96,0,54.6,3,95,4.6,95,0.1,4676.96753,5620545,5.6,5.4,16
"Libya","Middle East & North Africa","Middle Income",2002,71.1,146,3,0.01,29.13434871,91,3890,54,3,93,4.57,93,0.1,375.442638,5531097,5.6,5.4,15.8
"Libya","Middle East & North Africa","Middle Income",2001,71,147,3,0.01,362.3817951,93,633,53.4,3,94,4.6,94,0.1,6269.58123,5443249,5.6,5.5,15.7
"Libya","Middle East & North Africa","Middle Income",2000,78,148,3,0.01,457.3202236,92,0,52.8,3,94,3.41,94,0.1,7145.628494,5357893,5.7,5.5,15.5
"Lithuania","Europe & Central Asia","High Income",2015,73.6,165,0,NA,0,94,50,62.4,0,93,NA,93,0.1,14252.42853,2904910,2.6,2.6,16.5
"Lithuania","Europe & Central Asia","High Income",2014,73.4,169,0,15.19,2211.744178,94,11,61.9,0,93,6.55,93,0.1,16554.97139,2932367,2.6,2.7,16.5
"Lithuania","Europe & Central Asia","High Income",2013,73,178,0,15.04,1968.816817,93,35,61.4,0,93,6.59,93,0.1,15712.82376,2957689,2.7,2.7,16.4
"Lithuania","Europe & Central Asia","High Income",2012,73,176,0,15.14,1807.071336,93,0,6.9,0,93,6.67,93,0.1,14341.836,2987773,2.7,2.7,16.5
"Lithuania","Europe & Central Asia","High Income",2011,72.8,18,0,12.66,1758.822757,95,7,6.5,0,92,6.86,92,0.1,14357.73679,3028115,2.7,2.8,16.7
"Lithuania","Europe & Central Asia","High Income",2010,72.4,188,0,12.9,1423.802386,94,2,6,0,95,7.9,95,0.1,11984.86857,3097282,2.8,2.8,16.8
"Lithuania","Europe & Central Asia","High Income",2009,72.2,192,0,12.4,1446.529217,95,0,59.7,0,98,7.53,98,0.1,11837.3913,3162916,2.8,2.9,16.6
"Lithuania","Europe & Central Asia","High Income",2008,71.1,224,0,13.3,1888.149904,96,1,59.3,0,96,6.61,96,0.1,14961.56818,3198231,2.9,2.9,16.5
"Lithuania","Europe & Central Asia","High Income",2007,72,24,0,13.4,1581.511914,96,0,59,0,95,6.22,95,0.1,12297.91535,3231294,2.9,3,16.4
"Lithuania","Europe & Central Asia","High Income",2006,76,229,0,12.7,116.504961,95,1,58.7,0,94,6.2,94,0.1,924.642548,3269909,3,3,16.4
"Lithuania","Europe & Central Asia","High Income",2005,78,222,0,12.3,913.699529,95,1,58.4,0,93,5.83,94,0.1,7863.1629,3322528,3,3.1,16.2
"Lithuania","Europe & Central Asia","High Income",2004,71.6,24,0,12.1,76.36187737,94,1,58.1,0,9,5.67,94,0.1,676.966998,3377075,3.1,3.1,16.3
"Lithuania","Europe & Central Asia","High Income",2003,71.6,22,0,11.29,80.99710054,95,1,57.8,0,91,6.46,94,0.1,555.535669,3415213,3.2,3.2,15.8
"Lithuania","Europe & Central Asia","High Income",2002,71.4,22,0,11,561.9168642,94,103,57.5,0,97,6.4,95,0.1,4146.987928,3443067,3.3,3.3,15.3
"Lithuania","Europe & Central Asia","High Income",2001,71.2,21,0,10.2,42.87208671,95,7,57.2,0,97,6.26,95,0.1,353.147337,3470818,3.3,3.3,14.7
"Lithuania","Europe & Central Asia","High Income",2000,71.6,2,0,9.87,373.2605532,98,19,56.9,0,92,6.46,94,0.1,3297.35471,3499536,3.4,3.4,14
"Luxembourg","Europe & Central Asia","High Income",2015,82,63,0,NA,0,94,0,61.3,0,99,NA,99,0.1,1199.8223,569604,1,0.9,13.9
"Luxembourg","Europe & Central Asia","High Income",2014,81.7,65,0,11.12,16255.16198,94,0,6.9,0,99,6.94,99,0.1,119172.7418,556319,1,0.9,13.9
"Luxembourg","Europe & Central Asia","High Income",2013,81.4,68,0,11.02,15515.75234,94,0,6.5,0,99,7.1,99,0.1,113751.85,543360,0.9,0.9,13.9
"Luxembourg","Europe & Central Asia","High Income",2012,81.1,7,0,11.34,2284.58215,94,2,6.1,0,99,7.18,99,0.1,16749.136,530946,0.9,0.9,13.9
"Luxembourg","Europe & Central Asia","High Income",2011,88,72,0,11.5,17028.52798,95,6,59.6,0,96,7.34,99,0.1,115761.577,518347,0.9,0.9,13.9
"Luxembourg","Europe & Central Asia","High Income",2010,86,73,0,11.36,2267.252192,94,0,59.2,0,96,7.68,99,0.1,14965.361,506953,0.9,0.9,13.7
"Luxembourg","Europe & Central Asia","High Income",2009,83,76,0,11.42,2052.393076,95,0,58.8,0,96,8.11,99,0.1,13198.6693,497783,0.9,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2008,80,8,0,11.53,18961.3486,94,1,58.4,0,96,7.34,99,0.1,114293.8433,488650,0.9,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2007,79.7,82,0,11.75,267.051312,87,0,57.9,0,96,6.8,99,0.1,1618.4928,479993,0.9,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2006,79.4,85,0,11.98,15345.4907,95,8,57.5,0,99,7.75,99,0.1,89739.7117,472637,0.9,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2005,78.8,9,0,11.84,1346.246697,95,0,57,0,99,7.95,99,0.1,8289.69641,465158,1,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2004,78.7,92,0,12.42,12372.05188,94,0,56.4,0,99,8.2,99,0.1,75716.3518,458095,1,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2003,78.6,92,0,12.61,10111.38928,95,1,55.8,0,99,7.67,98,0.1,65445.8853,451630,1,0.9,13.6
"Luxembourg","Europe & Central Asia","High Income",2002,78.3,95,0,12.91,910.5062778,95,0,55.2,0,99,8.27,99,0.1,5293.64115,446175,1,0.9,13.5
"Luxembourg","Europe & Central Asia","High Income",2001,78,96,0,12.89,7877.33656,86,0,54.6,0,99,7.4,99,0.1,48179.4285,441525,1,1,13.4
"Luxembourg","Europe & Central Asia","High Income",2000,77.8,98,0,13.14,8246.130437,77,0,54,0,99,7.48,99,0.1,48735.99549,436300,1,1,13.5
"Madagascar","Sub-Saharan Africa","Low Income",2015,65.5,22,28,NA,0,69,3,2.5,38,71,NA,69,0.3,41.8575951,24234080,7.1,7.1,10.3
"Madagascar","Sub-Saharan Africa","Low Income",2014,65.1,225,29,0.01,5.339065673,73,3,2,39,73,3.4,73,0.3,452.4631926,23589897,7.2,7.1,10.3
"Madagascar","Sub-Saharan Africa","Low Income",2013,64.7,23,29,0.87,79.50882493,74,6,19.5,40,73,4.15,74,0.4,461.723722,22961259,7.3,7.2,10.3
"Madagascar","Sub-Saharan Africa","Low Income",2012,64.3,235,30,0.87,59.97914461,7,2,19,42,71,3.46,7,0.4,443.9611,22346641,7.4,7.3,10.2
"Madagascar","Sub-Saharan Africa","Low Income",2011,63.8,241,31,0.97,78.79967196,73,0,18.5,43,73,4.24,73,0.4,454.963464,21743970,7.5,7.4,10.2
"Madagascar","Sub-Saharan Africa","Low Income",2010,63.3,248,32,1.03,76.60442169,7,1,18,45,7,4.86,7,0.5,412.739341,21151640,7.6,7.5,10.2
"Madagascar","Sub-Saharan Africa","Low Income",2009,62.8,254,33,0.91,71.16601203,77,0,17.6,47,76,4.7,77,0.5,415.6893226,20569115,7.7,7.6,9.7
"Madagascar","Sub-Saharan Africa","Low Income",2008,62.3,259,34,0.68,6.448762615,77,3,17.1,49,77,4.5,77,0.5,47.733254,19996476,7.8,7.7,9.4
"Madagascar","Sub-Saharan Africa","Low Income",2007,61.9,261,35,0.71,55.43034455,84,0,16.7,51,83,4.98,84,0.6,377.8482928,19433520,7.9,7.8,9.1
"Madagascar","Sub-Saharan Africa","Low Income",2006,61.4,263,36,0.68,38.41870375,82,2,16.3,54,83,5.11,85,0.6,292.157443,18880265,8,7.9,9
"Madagascar","Sub-Saharan Africa","Low Income",2005,69,265,37,0.72,33.74786198,81,0,15.8,56,8,5.3,85,0.6,274.819723,18336722,8.1,8,8.9
"Madagascar","Sub-Saharan Africa","Low Income",2004,64,267,38,0.81,23.72796328,71,35558,15.4,58,74,4.89,78,0.6,245.1235876,17802992,8.2,8.1,8.7
"Madagascar","Sub-Saharan Africa","Low Income",2003,59.9,268,40,0.93,37.12894787,61,62233,15,60,65,4.81,66,0.7,316.7998965,17279139,8.3,8.3,8.5
"Madagascar","Sub-Saharan Africa","Low Income",2002,59.3,271,41,0.9,47.5262138,51,10795,14.7,63,61,5.29,62,0.7,262.2859481,16765122,8.5,8.4,8.3
"Madagascar","Sub-Saharan Africa","Low Income",2001,58.7,276,42,1.05,42.56331585,NA,9357,14.3,65,6,5.17,6,0.7,278.555732,16260933,8.6,8.5,8.2
"Madagascar","Sub-Saharan Africa","Low Income",2000,57.9,283,44,1.16,35.66125056,NA,35256,13.9,68,58,5.8,57,0.6,245.939659,15766806,8.7,8.6,8
"Malawi","Sub-Saharan Africa","Low Income",2015,58.3,365,26,NA,0,88,0,19.6,38,88,NA,88,4.8,362.6575444,16745305,6.4,6.2,10.8
"Malawi","Sub-Saharan Africa","Low Income",2014,57.6,377,27,0.01,59.48744893,91,3,19.2,40,87,11.38,91,5.1,354.7253961,16289550,6.5,6.3,10.7
"Malawi","Sub-Saharan Africa","Low Income",2013,56.7,394,29,0.01,55.83107625,89,1,18.8,42,89,1.96,89,6.3,332.922339,15839287,6.5,6.4,10.7
"Malawi","Sub-Saharan Africa","Low Income",2012,55.3,42,31,0.01,82.76865922,96,11,18.4,46,95,12.6,96,8.3,374.51882,15396010,6.6,6.5,10.7
"Malawi","Sub-Saharan Africa","Low Income",2011,54.1,441,32,1.23,13.77617463,97,26,18,50,97,11.67,97,11.2,512.125451,14962118,6.7,6.6,10.6
"Malawi","Sub-Saharan Africa","Low Income",2010,52.9,462,35,1.08,9.728005297,93,118712,17.6,54,86,1.5,93,13.7,458.8681744,14539609,6.8,6.7,10.2
"Malawi","Sub-Saharan Africa","Low Income",2009,51.5,491,36,1.16,7.915071248,93,21,17.3,56,93,1.18,93,14.9,42.7379657,14128161,6.9,6.8,9.9
"Malawi","Sub-Saharan Africa","Low Income",2008,50,525,36,1.27,74.34482999,91,20,16.9,58,92,1.7,91,16.9,372.842678,13727899,7,6.9,9.6
"Malawi","Sub-Saharan Africa","Low Income",2007,48.5,559,37,1.18,4.269511381,87,143,16.6,59,88,9.31,87,19.3,32.2227274,13341808,7.1,7,9.7
"Malawi","Sub-Saharan Africa","Low Income",2006,47.1,587,38,1.18,6.847033785,99,1,16.2,61,99,8.99,99,21.1,297.6971211,12973693,7.3,7.1,9.6
"Malawi","Sub-Saharan Africa","Low Income",2005,46,66,39,1.04,5.670640102,93,184,15.9,62,94,8.2,93,22.4,28.3673842,12625950,7.4,7.2,9.7
"Malawi","Sub-Saharan Africa","Low Income",2004,45.1,615,40,1.11,58.13583343,89,1116,15.5,65,94,7.82,89,23.4,274.2256294,12301837,7.5,7.4,10
"Malawi","Sub-Saharan Africa","Low Income",2003,44.6,613,43,1.08,4.375316094,84,167,15.2,70,85,6.35,84,24.2,26.152517,12000183,7.6,7.5,10.3
"Malawi","Sub-Saharan Africa","Low Income",2002,44,67,46,1.1,3.885394742,64,92,14.8,75,79,4.82,64,24.7,29.9798977,11713663,7.7,7.6,10.4
"Malawi","Sub-Saharan Africa","Low Income",2001,43.5,599,48,1.15,12.79760626,NA,150,14.4,80,86,5.7,9,25.1,146.7615397,11432001,7.9,7.7,10.1
"Malawi","Sub-Saharan Africa","Low Income",2000,43.1,588,51,1.18,13.76270195,NA,304,14.1,84,73,6.7,75,25.5,153.2594872,11148751,8,7.9,10.7
"Malaysia","East Asia & Pacific","Middle Income",2015,75,123,4,NA,0,99,1318,4.6,4,99,NA,99,0.1,9643.644683,30270965,7.5,7.3,13.1
"Malaysia","East Asia & Pacific","Middle Income",2014,74.8,126,4,0.52,721.3655432,96,221,39.5,4,97,4.17,97,0.1,11183.96191,29866606,7.6,7.4,13
"Malaysia","East Asia & Pacific","Middle Income",2013,74.6,128,3,0.53,110.6779711,96,195,38.5,4,97,4.2,97,0.1,1882.27842,29468923,7.8,7.6,12.9
"Malaysia","East Asia & Pacific","Middle Income",2012,74.5,129,3,0.53,101.609245,97,1868,37.4,4,97,4.1,97,0.1,1779.49641,29068189,7.9,7.7,12.9
"Malaysia","East Asia & Pacific","Middle Income",2011,74.3,13,3,0.51,9.23002632,96,1569,36.3,4,96,3.89,96,0.1,145.1262,28650962,8,7.8,13
"Malaysia","East Asia & Pacific","Middle Income",2010,74.1,131,3,0.49,65.56659662,96,73,35.3,4,96,3.99,96,0.1,971.356987,28208028,8.2,8,12.8
"Malaysia","East Asia & Pacific","Middle Income",2009,74,131,3,0.47,431.5452472,96,153,34.4,4,97,3.97,97,0.1,7326.744435,27735038,8.3,8.2,12.6
"Malaysia","East Asia & Pacific","Middle Income",2008,73.8,132,3,0.47,438.4519214,97,334,33.4,4,97,3.47,97,0.1,8513.629541,27236003,8.5,8.3,12.5
"Malaysia","East Asia & Pacific","Middle Income",2007,73.7,133,3,0.43,409.9812523,96,394,32.5,4,97,3.61,97,0.1,7269.17114,26720367,8.7,8.5,12.3
"Malaysia","East Asia & Pacific","Middle Income",2006,73.6,134,3,0.42,365.9113978,95,564,31.6,4,95,3.65,95,0.1,6222.982955,26201954,8.8,8.6,12.7
"Malaysia","East Asia & Pacific","Middle Income",2005,73.4,135,3,0.46,297.5913833,96,1407,3.7,4,96,3.29,96,0.1,5593.822995,25690615,9,8.8,12.9
"Malaysia","East Asia & Pacific","Middle Income",2004,73.2,137,3,0.49,315.6639322,94,5729,29.8,4,95,3.74,95,0.1,4955.477743,25190647,9.2,8.9,12.7
"Malaysia","East Asia & Pacific","Middle Income",2003,73.1,138,3,0.48,264.2496129,95,632,28.8,4,96,3.95,96,0.1,4463.675893,24698821,9.3,9.1,12.1
"Malaysia","East Asia & Pacific","Middle Income",2002,72.9,14,4,0.49,216.7029481,95,408,27.9,4,94,3.4,94,0.1,4167.364387,24208391,9.5,9.3,12
"Malaysia","East Asia & Pacific","Middle Income",2001,72.7,144,4,0.53,210.2417002,95,2198,27,5,95,3.4,96,0.1,3915.11546,23709115,9.7,9.4,11.9
"Malaysia","East Asia & Pacific","Middle Income",2000,72.4,149,4,0.54,23.37167228,97,6187,26,5,98,3.4,98,0.1,445.17471,23194252,9.8,9.6,11.6
"Maldives","South Asia","Middle Income",2015,78.5,61,0,NA,0,99,0,27.4,0,99,NA,99,0.1,8395.785198,454914,13.6,13.6,12.7
"Maldives","South Asia","Middle Income",2014,78.2,62,0,0.01,2051.748615,99,0,26.2,0,99,13.73,99,0.1,7716.2415,435018,13.6,13.7,12.7
"Maldives","South Asia","Middle Income",2013,77.9,64,0,0.01,1626.591186,99,0,25.1,0,99,11.16,99,0.1,7112.33575,415592,13.7,13.8,12.4
"Maldives","South Asia","Middle Income",2012,77.6,65,0,0.01,1259.940376,99,0,24.1,0,99,9.16,99,0.1,6541.7465,397231,13.8,13.9,12.1
"Maldives","South Asia","Middle Income",2011,77.3,67,0,1.92,1079.893546,96,0,23.1,0,96,8.11,96,0.1,6497.55443,380493,13.9,14,11.8
"Maldives","South Asia","Middle Income",2010,76.7,73,0,1.83,91.13971812,97,0,22.1,0,97,7.93,96,0.1,633.79498,365730,14,14.1,11.6
"Maldives","South Asia","Middle Income",2009,76.3,75,0,1.59,100.503021,98,6,21.2,0,98,9.22,98,0.1,597.1659,353391,14.1,14.2,11.8
"Maldives","South Asia","Middle Income",2008,75.9,81,0,1.76,1077.712092,98,0,2.3,0,98,9.3,98,0.1,5828.621374,343448,14.2,14.3,11.8
"Maldives","South Asia","Middle Income",2007,75.4,82,0,1.78,6.491488598,98,20,19.5,0,98,6.64,98,0.1,52.862285,335172,14.3,14.4,11.9
"Maldives","South Asia","Middle Income",2006,75,88,0,1.62,659.8499118,98,47,18.7,0,98,7.37,98,0.1,4428.522898,327489,14.3,14.5,12
"Maldives","South Asia","Middle Income",2005,74.3,93,0,1.47,620.9518909,98,1395,18,0,98,9.52,98,0.1,3488.493769,319604,14.4,14.5,12.1
"Maldives","South Asia","Middle Income",2004,73.4,16,0,1.6,611.9093566,97,37,17.3,0,96,5.89,96,0.1,3853.33348,311265,14.5,14.6,12.2
"Maldives","South Asia","Middle Income",2003,72.7,112,0,1.75,491.4978908,98,75,16.7,0,98,5.9,98,0.1,3432.247841,302681,14.6,14.7,11.8
"Maldives","South Asia","Middle Income",2002,71.8,124,0,1.95,4.299053392,98,926,16.2,0,98,5.78,98,0.1,32.37239,294185,14.6,14.7,12
"Maldives","South Asia","Middle Income",2001,78,129,0,1.98,41.30688803,98,0,15.6,0,97,5.84,98,0.1,298.67598,286309,14.7,14.8,11.8
"Maldives","South Asia","Middle Income",2000,69.6,139,0,1.83,300.1621026,96,20,15.2,0,98,8,98,0.1,2182.99711,279396,14.8,14.8,11.3
"Mali","Sub-Saharan Africa","Low Income",2015,58.2,266,52,NA,0,64,215,23.8,84,66,NA,64,1.5,729.725338,17438772,7.7,7.5,8.4
"Mali","Sub-Saharan Africa","Low Income",2014,57.8,272,52,0.01,46.56231672,73,290,23.2,85,74,6.86,73,1.6,825.5729915,16934213,7.9,7.7,8.2
"Mali","Sub-Saharan Africa","Low Income",2013,57.3,275,53,0.01,36.86104319,69,221,22.5,86,7,6.58,69,1.6,777.659139,16449854,8.1,7.9,8
"Mali","Sub-Saharan Africa","Low Income",2012,57.2,27,53,0.01,96.5465827,66,341,21.9,88,72,6.47,66,1.5,777.3476868,15979492,8.3,8.1,7.7
"Mali","Sub-Saharan Africa","Low Income",2011,56.8,271,54,0.61,101.8113996,66,24,21.3,90,72,6.59,66,1.5,835.88998,15514593,8.5,8.3,7.5
"Mali","Sub-Saharan Africa","Low Income",2010,56.5,273,54,0.6,9.585584394,72,1719,2.7,91,77,6.35,73,1.5,78.377632,15049352,8.8,8.5,7.3
"Mali","Sub-Saharan Africa","Low Income",2009,56,276,55,0.59,84.63438925,71,2939,2.2,93,77,6.85,73,1.6,697.153124,14581427,9,8.8,7.1
"Mali","Sub-Saharan Africa","Low Income",2008,55.5,278,55,0.57,102.1413744,74,98,19.6,94,74,6.74,74,1.6,689.6784228,14113578,9.2,9,5.8
"Mali","Sub-Saharan Africa","Low Income",2007,55,282,56,0.55,81.8405007,74,2,19,96,76,6.97,74,1.7,595.6368319,13651455,9.4,9.3,6.4
"Mali","Sub-Saharan Africa","Low Income",2006,54.3,288,57,0.53,67.70920683,9,128,18.5,98,79,6.56,78,1.8,521.6425796,13203378,9.7,9.5,6.1
"Mali","Sub-Saharan Africa","Low Income",2005,53.6,29,57,0.55,60.21211141,83,33,18,101,78,6.34,77,1.9,487.942556,12775509,9.9,9.7,5.8
"Mali","Sub-Saharan Africa","Low Income",2004,52.8,296,58,0.49,57.11644801,73,172,17.5,103,7,6.28,69,2,439.3572924,12369078,1.1,1,5.5
"Mali","Sub-Saharan Africa","Low Income",2003,52,299,59,0.54,6.660451777,79,232,17,106,67,6.25,63,2.2,391.791281,11982692,1.3,1.2,5.2
"Mali","Sub-Saharan Africa","Low Income",2002,51.2,31,60,0.53,3.67646576,NA,717,16.5,108,65,6.32,61,2.3,334.22416,11616890,1.5,1.5,4.9
"Mali","Sub-Saharan Africa","Low Income",2001,55,34,60,0.51,4.395885717,NA,4464,16.1,110,56,6.39,49,2.4,36.8473237,11271603,1.8,1.7,4.6
"Mali","Sub-Saharan Africa","Low Income",2000,49.8,37,60,0.47,23.94507124,NA,1578,15.6,111,53,6.29,43,2.5,269.3483829,10946448,11,1.9,4.4
"Malta","Middle East & North Africa","High Income",2015,81.7,54,0,NA,0,95,2,69.6,0,97,NA,97,0.1,23819.4636,445053,0.8,0.8,14.6
"Malta","Middle East & North Africa","High Income",2014,81.4,55,0,8.49,409.6000248,9,0,69.2,0,99,9.75,99,0.1,2618.92599,434558,0.8,0.8,14.3
"Malta","Middle East & North Africa","High Income",2013,81.1,57,0,8.58,374.2947283,94,0,68.8,0,99,9.89,99,0.1,2393.1888,425967,0.8,0.7,14.2
"Malta","Middle East & North Africa","High Income",2012,81,58,0,7.67,343.123395,93,0,68.4,0,99,9.95,99,0.1,2193.8836,420028,0.8,0.7,14.1
"Malta","Middle East & North Africa","High Income",2011,87,59,0,6.91,3601.287457,82,3,68,0,96,9.6,96,0.1,22821.847,416268,0.8,0.7,14.8
"Malta","Middle East & North Africa","High Income",2010,83,62,0,7.91,278.0687051,75,0,67.6,0,76,8.3,76,0.1,2187.79469,414508,0.8,0.7,14.6
"Malta","Middle East & North Africa","High Income",2009,82,63,0,7.38,335.5180568,86,1,67.1,0,73,8.33,73,0.1,2675.58259,412477,0.8,0.7,14.4
"Malta","Middle East & North Africa","High Income",2008,80,64,0,7.14,2655.573684,86,1,66.6,0,72,8.15,72,0.1,21928.767,409379,0.7,0.7,14.6
"Malta","Middle East & North Africa","High Income",2007,79.6,65,0,7.45,2578.888314,82,2,66.1,0,76,8.36,74,0.1,19375.5696,406724,0.7,0.7,14.4
"Malta","Middle East & North Africa","High Income",2006,79.3,66,0,8.84,2380.699796,86,1,65.6,0,83,8.93,85,0.1,16671.5672,405308,0.7,0.7,14.8
"Malta","Middle East & North Africa","High Income",2005,79,67,0,6.41,2247.035692,85,6,65,0,94,8.83,92,0.1,15835.34667,403834,0.7,0.7,14.8
"Malta","Middle East & North Africa","High Income",2004,78.7,69,0,6.53,203.3157499,85,4,64.5,0,89,8.46,89,0.1,1519.5497,401268,0.7,0.7,14.2
"Malta","Middle East & North Africa","High Income",2003,78.5,71,0,6.7,1678.392773,89,4,63.9,0,94,8.6,94,0.1,13689.98999,398582,0.7,0.7,13.8
"Malta","Middle East & North Africa","High Income",2002,78.2,75,0,5.73,1552.740429,NA,7,63.4,0,95,7.86,95,0.1,11843.9392,395969,0.7,0.7,13.8
"Malta","Middle East & North Africa","High Income",2001,77.8,79,0,5.62,130.0150391,NA,2,62.8,0,95,7.11,95,0.1,1121.78636,393028,0.7,0.7,13.7
"Malta","Middle East & North Africa","High Income",2000,77.5,8,0,5.59,134.3547253,NA,2,62.3,0,94,6.83,94,0.1,1139.5651,390087,0.8,0.7,13.8
"Mauritania","Sub-Saharan Africa","Low Income",2015,63.1,25,8,NA,0,73,1,3.8,12,67,NA,73,0.9,1158.256469,4046304,7.8,7.5,8.5
"Mauritania","Sub-Saharan Africa","Low Income",2014,63,26,8,0.01,80.92679802,84,14,3.1,12,84,3.77,84,0.9,1326.66882,3930894,8,7.7,8.5
"Mauritania","Sub-Saharan Africa","Low Income",2013,62.7,28,8,0.01,8.88028118,8,62,29.4,12,8,3.63,8,1.1,145.57838,3817497,8.1,7.9,8.2
"Mauritania","Sub-Saharan Africa","Low Income",2012,62.5,29,8,0.01,62.48419552,8,35,28.8,12,8,3.36,8,1.2,1364.283745,3706555,8.3,8.1,7.8
"Mauritania","Sub-Saharan Africa","Low Income",2011,62.2,212,8,0.01,79.27658464,75,234,28.1,12,73,2.87,75,1.2,1393.261593,3598646,8.5,8.3,7.7
"Mauritania","Sub-Saharan Africa","Low Income",2010,62,214,8,0.01,8.353074798,64,1292,27.4,12,52,3.28,64,1.2,123.383675,3494200,8.7,8.5,7.6
"Mauritania","Sub-Saharan Africa","Low Income",2009,61.7,215,8,0.01,11.14504291,64,322,26.8,12,63,3.79,64,1.2,146.83851,3393408,8.9,8.7,7.1
"Mauritania","Sub-Saharan Africa","Low Income",2008,61.4,217,8,0.02,61.76263795,74,4,26.1,12,73,3.23,74,1.3,1167.535689,3296237,9.2,8.9,7.2
"Mauritania","Sub-Saharan Africa","Low Income",2007,61.2,219,8,0.02,7.35400072,74,11,25.5,12,75,3.54,75,1.3,113.3128,3202512,9.4,9.1,7.4
"Mauritania","Sub-Saharan Africa","Low Income",2006,69,221,8,0.01,55.79836969,68,22,24.8,12,68,3.21,68,1.3,944.134851,3111908,9.6,9.4,7.2
"Mauritania","Sub-Saharan Africa","Low Income",2005,66,223,8,0.01,55.12187071,42,127,24.2,12,71,4.21,71,1.3,697.7451989,3024198,9.8,9.6,7.2
"Mauritania","Sub-Saharan Africa","Low Income",2004,64,224,8,0.01,5.00378288,NA,5039,23.6,12,68,4.7,7,1.3,62.547286,2939246,1,9.8,6.7
"Mauritania","Sub-Saharan Africa","Low Income",2003,63,226,8,0.01,29.65370899,NA,3611,22.9,12,75,4.53,76,1.3,528.586613,2857150,1.3,1.1,6.6
"Mauritania","Sub-Saharan Africa","Low Income",2002,62,228,7,0.02,4.113190741,NA,883,22.3,12,91,5.31,89,1.2,46.9542322,2778097,1.5,1.3,6.5
"Mauritania","Sub-Saharan Africa","Low Income",2001,61,229,7,0.01,28.782245,NA,1398,21.7,12,75,4.34,75,1.2,464.229758,2702405,1.7,1.5,6.5
"Mauritania","Sub-Saharan Africa","Low Income",2000,60,23,7,0.03,8.594570232,NA,0,21.1,11,58,5.26,51,1.1,477.476124,2630217,1.9,1.7,6.4
"Mauritius","Sub-Saharan Africa","Middle Income",2015,74.6,146,0,NA,0,97,0,33.3,0,98,NA,97,0.1,9252.11724,1262605,6.9,6.8,15.2
"Mauritius","Sub-Saharan Africa","Middle Income",2014,74.2,148,0,0.01,115.2784282,97,0,32.8,0,98,4.81,97,0.1,1153.93822,1260934,7,6.9,14.7
"Mauritius","Sub-Saharan Africa","Middle Income",2013,74.1,147,0,0.01,917.467628,98,0,32.3,0,98,4.82,98,0.1,9637.265,1258653,7,7,14.7
"Mauritius","Sub-Saharan Africa","Middle Income",2012,73.9,154,0,0.01,915.1859205,98,0,31.8,0,98,4.76,98,0.1,9291.227619,1255882,7.1,7,14.3
"Mauritius","Sub-Saharan Africa","Middle Income",2011,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,1252404,7.1,7.1,14.1
"Mauritius","Sub-Saharan Africa","Middle Income",2010,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,1250400,7.2,7.2,14
"Mauritius","Sub-Saharan Africa","Middle Income",2009,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,1247429,7.3,7.3,13.8
"Mauritius","Sub-Saharan Africa","Middle Income",2008,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,1244121,7.4,7.3,13.6
"Mauritius","Sub-Saharan Africa","Middle Income",2007,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,1239630,7.5,7.4,13.5
"Mauritius","Sub-Saharan Africa","Middle Income",2006,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,1233996,7.6,7.5,13.4
